date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:50:07	2075/2075	---M-Z	200	added ('OK')	application/json	date:Fri,%2011%20Jul%202025%2015:18:19%20GMT	https://daxx.lohatheme.com/index.php?rest_route=%2Foembed%2F1.0%2Fembed&url=https%3A%2F%2Fdaxx.lohatheme.com%2F%3Fproject%3Dparkroyal-residences	C:/My%20Web%20Sites/Miya/daxx.lohatheme.com/index9ed2.json	(from https://daxx.lohatheme.com/?project=parkroyal-residences)
20:50:07	0/0	---M--	301	error ('Moved%20Permanently')	application/rss+xml	etag:%222c9023334bf7ff232363c9d7d75cb6a2%22	https://daxx.lohatheme.com/?feed=rss2&p=276	C:/My%20Web%20Sites/Miya/daxx.lohatheme.com/index91b8.html	(from https://daxx.lohatheme.com/?project=parkroyal-residences)
20:50:08	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2011%20Jul%202025%2015:18:20%20GMT	https://daxx.lohatheme.com/?p=276	C:/My%20Web%20Sites/Miya/daxx.lohatheme.com/index44be.html	(from https://daxx.lohatheme.com/?project=parkroyal-residences)
20:50:08	2237/2237	---M-Z	200	added ('OK')	text/xml	date:Fri,%2011%20Jul%202025%2015:18:20%20GMT	https://daxx.lohatheme.com/index.php?rest_route=%2Foembed%2F1.0%2Fembed&url=https%3A%2F%2Fdaxx.lohatheme.com%2F%3Fproject%3Dparkroyal-residences&format=xml	C:/My%20Web%20Sites/Miya/daxx.lohatheme.com/indexcc87.php	(from https://daxx.lohatheme.com/?project=parkroyal-residences)
20:50:09	40067/40067	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Jul%202025%2015:18:21%20GMT	https://daxx.lohatheme.com/?page_id=184&paged=3	C:/My%20Web%20Sites/Miya/daxx.lohatheme.com/index9566.html	(from https://daxx.lohatheme.com/?page_id=184&paged=2)
20:50:09	696/696	---M-Z	200	added ('OK')	application/json	date:Fri,%2011%20Jul%202025%2015:18:21%20GMT	https://daxx.lohatheme.com/index.php?rest_route=/wp/v2/categories/6	C:/My%20Web%20Sites/Miya/daxx.lohatheme.com/indexa234.json	(from https://daxx.lohatheme.com/?cat=6)
20:50:09	68979/68979	---M--	200	added ('OK')	image/jpeg	etag:%2210d73-683b33f5-c01c62dc5f9d444c;;;%22	https://daxx.lohatheme.com/wp-content/uploads/2024/02/developer1-1.jpg	C:/My%20Web%20Sites/Miya/daxx.lohatheme.com/wp-content/uploads/2024/02/developer1-1.jpg	(from https://daxx.lohatheme.com/?page_id=184&paged=2)
20:50:09	67772/67772	---MCZ	200	added ('OK')	application/rss+xml	etag:%222c9023334bf7ff232363c9d7d75cb6a2%22	https://daxx.lohatheme.com/?feed=rss2&cat=6	C:/My%20Web%20Sites/Miya/daxx.lohatheme.com/index07d3.html	(from https://daxx.lohatheme.com/?cat=6)
20:50:10	34808/34808	---M-Z	404	error ('Not%20Found')	text/html	date:Fri,%2011%20Jul%202025%2015:18:21%20GMT	https://daxx.lohatheme.com/?project=dax-is-a-modern-residential-complex-in-your-city%26feed=rss2	C:/My%20Web%20Sites/Miya/daxx.lohatheme.com/index1727.html	(from https://daxx.lohatheme.com/?feed=rss2&p=172)
20:50:10	830/830	---M-Z	200	added ('OK')	application/json	date:Fri,%2011%20Jul%202025%2015:18:22%20GMT	https://daxx.lohatheme.com/index.php?rest_route=/wp/v2/users/1	C:/My%20Web%20Sites/Miya/daxx.lohatheme.com/indexce84.json	(from https://daxx.lohatheme.com/?author=1)
20:50:10	234306/234306	---MCZ	200	added ('OK')	application/rss+xml	etag:%222c9023334bf7ff232363c9d7d75cb6a2%22	https://daxx.lohatheme.com/?feed=rss2&author=1	C:/My%20Web%20Sites/Miya/daxx.lohatheme.com/index78a0.html	(from https://daxx.lohatheme.com/?author=1)
20:50:10	35652/35652	---M-Z	200	added ('OK')	text/html	date:Fri,%2011%20Jul%202025%2015:18:22%20GMT	https://daxx.lohatheme.com/?author=1&paged=2	C:/My%20Web%20Sites/Miya/daxx.lohatheme.com/indexc171.html	(from https://daxx.lohatheme.com/?author=1)
20:50:11	688/688	---M-Z	200	added ('OK')	application/json	date:Fri,%2011%20Jul%202025%2015:18:22%20GMT	https://daxx.lohatheme.com/index.php?rest_route=/wp/v2/categories/1	C:/My%20Web%20Sites/Miya/daxx.lohatheme.com/indexfb7a.json	(from https://daxx.lohatheme.com/?cat=1)
20:50:11	100940/100940	---MCZ	200	added ('OK')	application/rss+xml	etag:%222c9023334bf7ff232363c9d7d75cb6a2%22	https://daxx.lohatheme.com/?feed=rss2&cat=1	C:/My%20Web%20Sites/Miya/daxx.lohatheme.com/index7e31.html	(from https://daxx.lohatheme.com/?cat=1)
20:50:11	688/688	---M-Z	200	added ('OK')	application/json	date:Fri,%2011%20Jul%202025%2015:18:23%20GMT	https://daxx.lohatheme.com/index.php?rest_route=/wp/v2/categories/7	C:/My%20Web%20Sites/Miya/daxx.lohatheme.com/indexa3a8.json	(from https://daxx.lohatheme.com/?cat=7)
20:50:11	67741/67741	---MCZ	200	added ('OK')	application/rss+xml	etag:%222c9023334bf7ff232363c9d7d75cb6a2%22	https://daxx.lohatheme.com/?feed=rss2&cat=7	C:/My%20Web%20Sites/Miya/daxx.lohatheme.com/index00fd.html	(from https://daxx.lohatheme.com/?cat=7)
20:50:12	36525/36525	---MCZ	200	added ('OK')	application/json	date:Fri,%2011%20Jul%202025%2015:18:24%20GMT	https://daxx.lohatheme.com/index.php?rest_route=/wp/v2/posts/104	C:/My%20Web%20Sites/Miya/daxx.lohatheme.com/index7195.json	(from https://daxx.lohatheme.com/?p=104)
20:50:12	1966/1966	---M-Z	200	added ('OK')	application/rss+xml	etag:%222c9023334bf7ff232363c9d7d75cb6a2%22	https://daxx.lohatheme.com/?feed=rss2&p=104	C:/My%20Web%20Sites/Miya/daxx.lohatheme.com/indexbed4.html	(from https://daxx.lohatheme.com/?p=104)
20:50:12	2334/2334	---M-Z	200	added ('OK')	application/json	date:Fri,%2011%20Jul%202025%2015:18:24%20GMT	https://daxx.lohatheme.com/index.php?rest_route=%2Foembed%2F1.0%2Fembed&url=https%3A%2F%2Fdaxx.lohatheme.com%2F%3Fp%3D104	C:/My%20Web%20Sites/Miya/daxx.lohatheme.com/indexe264.json	(from https://daxx.lohatheme.com/?p=104)
20:50:13	2533/2533	---M-Z	200	added ('OK')	text/xml	date:Fri,%2011%20Jul%202025%2015:18:24%20GMT	https://daxx.lohatheme.com/index.php?rest_route=%2Foembed%2F1.0%2Fembed&url=https%3A%2F%2Fdaxx.lohatheme.com%2F%3Fp%3D104&format=xml	C:/My%20Web%20Sites/Miya/daxx.lohatheme.com/indexf838.php	(from https://daxx.lohatheme.com/?p=104)
20:50:14	1976/1976	---M-Z	200	added ('OK')	application/rss+xml	etag:%222c9023334bf7ff232363c9d7d75cb6a2%22	https://daxx.lohatheme.com/?feed=rss2&p=99	C:/My%20Web%20Sites/Miya/daxx.lohatheme.com/indexf3ea.html	(from https://daxx.lohatheme.com/?p=99)
20:50:14	36584/36584	---MCZ	200	added ('OK')	application/json	date:Fri,%2011%20Jul%202025%2015:18:25%20GMT	https://daxx.lohatheme.com/index.php?rest_route=/wp/v2/posts/99	C:/My%20Web%20Sites/Miya/daxx.lohatheme.com/index7dd1.json	(from https://daxx.lohatheme.com/?p=99)
20:50:14	76971/76971	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Jul%202025%2015:18:25%20GMT	https://daxx.lohatheme.com/?p=104&replytocom=5	C:/My%20Web%20Sites/Miya/daxx.lohatheme.com/indexaa23.html	(from https://daxx.lohatheme.com/?p=104)
20:50:15	2378/2378	---M-Z	200	added ('OK')	application/json	date:Fri,%2011%20Jul%202025%2015:18:27%20GMT	https://daxx.lohatheme.com/index.php?rest_route=%2Foembed%2F1.0%2Fembed&url=https%3A%2F%2Fdaxx.lohatheme.com%2F%3Fp%3D99	C:/My%20Web%20Sites/Miya/daxx.lohatheme.com/indexe9c8.json	(from https://daxx.lohatheme.com/?p=99)
20:50:15	2577/2577	---M-Z	200	added ('OK')	text/xml	date:Fri,%2011%20Jul%202025%2015:18:27%20GMT	https://daxx.lohatheme.com/index.php?rest_route=%2Foembed%2F1.0%2Fembed&url=https%3A%2F%2Fdaxx.lohatheme.com%2F%3Fp%3D99&format=xml	C:/My%20Web%20Sites/Miya/daxx.lohatheme.com/index789a.php	(from https://daxx.lohatheme.com/?p=99)
20:50:16	36561/36561	---MCZ	200	added ('OK')	application/json	date:Fri,%2011%20Jul%202025%2015:18:27%20GMT	https://daxx.lohatheme.com/index.php?rest_route=/wp/v2/posts/79	C:/My%20Web%20Sites/Miya/daxx.lohatheme.com/index348b.json	(from https://daxx.lohatheme.com/?p=79)
20:50:16	1969/1969	---M-Z	200	added ('OK')	application/rss+xml	etag:%222c9023334bf7ff232363c9d7d75cb6a2%22	https://daxx.lohatheme.com/?feed=rss2&p=79	C:/My%20Web%20Sites/Miya/daxx.lohatheme.com/index22d5.html	(from https://daxx.lohatheme.com/?p=79)
20:50:16	77016/77016	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Jul%202025%2015:18:27%20GMT	https://daxx.lohatheme.com/?p=99&replytocom=6	C:/My%20Web%20Sites/Miya/daxx.lohatheme.com/index16cb.html	(from https://daxx.lohatheme.com/?p=99)
20:50:16	2353/2353	---M-Z	200	added ('OK')	application/json	date:Fri,%2011%20Jul%202025%2015:18:28%20GMT	https://daxx.lohatheme.com/index.php?rest_route=%2Foembed%2F1.0%2Fembed&url=https%3A%2F%2Fdaxx.lohatheme.com%2F%3Fp%3D79	C:/My%20Web%20Sites/Miya/daxx.lohatheme.com/indexe94d.json	(from https://daxx.lohatheme.com/?p=79)
20:50:17	2552/2552	---M-Z	200	added ('OK')	text/xml	date:Fri,%2011%20Jul%202025%2015:18:28%20GMT	https://daxx.lohatheme.com/index.php?rest_route=%2Foembed%2F1.0%2Fembed&url=https%3A%2F%2Fdaxx.lohatheme.com%2F%3Fp%3D79&format=xml	C:/My%20Web%20Sites/Miya/daxx.lohatheme.com/index1491.php	(from https://daxx.lohatheme.com/?p=79)
20:50:17	36007/36007	---M-Z	200	added ('OK')	text/html	date:Fri,%2011%20Jul%202025%2015:18:29%20GMT	https://daxx.lohatheme.com/?page_id=81&paged=3	C:/My%20Web%20Sites/Miya/daxx.lohatheme.com/index0a76.html	(from https://daxx.lohatheme.com/?page_id=81&paged=2)
20:50:17	59565/59565	---M--	200	added ('OK')	image/jpeg	etag:%22e8ad-683b33f5-1483415f34bd5b84;;;%22	https://daxx.lohatheme.com/wp-content/uploads/2024/02/blog1-4.jpg	C:/My%20Web%20Sites/Miya/daxx.lohatheme.com/wp-content/uploads/2024/02/blog1-4.jpg	(from https://daxx.lohatheme.com/?page_id=332&paged=2)
20:50:18	36648/36648	---M-Z	200	added ('OK')	text/html	date:Fri,%2011%20Jul%202025%2015:18:29%20GMT	https://daxx.lohatheme.com/?page_id=332&paged=3	C:/My%20Web%20Sites/Miya/daxx.lohatheme.com/index1550.html	(from https://daxx.lohatheme.com/?page_id=332&paged=2)
20:50:18	76979/76979	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Jul%202025%2015:18:29%20GMT	https://daxx.lohatheme.com/?p=79&replytocom=7	C:/My%20Web%20Sites/Miya/daxx.lohatheme.com/index3ccf.html	(from https://daxx.lohatheme.com/?p=79)
20:50:18	672/672	---M-Z	200	added ('OK')	application/json	date:Fri,%2011%20Jul%202025%2015:18:30%20GMT	https://daxx.lohatheme.com/index.php?rest_route=/wp/v2/tags/3	C:/My%20Web%20Sites/Miya/daxx.lohatheme.com/indexf6f6.json	(from https://daxx.lohatheme.com/?tag=conditions)
20:50:19	234322/234322	---MCZ	200	added ('OK')	application/rss+xml	etag:%222c9023334bf7ff232363c9d7d75cb6a2%22	https://daxx.lohatheme.com/?feed=rss2&tag=conditions	C:/My%20Web%20Sites/Miya/daxx.lohatheme.com/index3085.html	(from https://daxx.lohatheme.com/?tag=conditions)
20:50:19	37996/37996	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Jul%202025%2015:18:31%20GMT	https://daxx.lohatheme.com/?tag=conditions&paged=2	C:/My%20Web%20Sites/Miya/daxx.lohatheme.com/index3c28.html	(from https://daxx.lohatheme.com/?tag=conditions)
20:50:19	666/666	---M-Z	200	added ('OK')	application/json	date:Fri,%2011%20Jul%202025%2015:18:31%20GMT	https://daxx.lohatheme.com/index.php?rest_route=/wp/v2/tags/2	C:/My%20Web%20Sites/Miya/daxx.lohatheme.com/indexd599.json	(from https://daxx.lohatheme.com/?tag=interior)
20:50:19	234316/234316	---MCZ	200	added ('OK')	application/rss+xml	etag:%222c9023334bf7ff232363c9d7d75cb6a2%22	https://daxx.lohatheme.com/?feed=rss2&tag=interior	C:/My%20Web%20Sites/Miya/daxx.lohatheme.com/index9bc9.html	(from https://daxx.lohatheme.com/?tag=interior)
20:50:19	37976/37976	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Jul%202025%2015:18:31%20GMT	https://daxx.lohatheme.com/?tag=interior&paged=2	C:/My%20Web%20Sites/Miya/daxx.lohatheme.com/index0e84.html	(from https://daxx.lohatheme.com/?tag=interior)
20:50:19	657/657	---M-Z	200	added ('OK')	application/json	date:Fri,%2011%20Jul%202025%2015:18:31%20GMT	https://daxx.lohatheme.com/index.php?rest_route=/wp/v2/tags/4	C:/My%20Web%20Sites/Miya/daxx.lohatheme.com/index8bca.json	(from https://daxx.lohatheme.com/?tag=rooms)
20:50:21	34781/34781	---M-Z	404	error ('Not%20Found')	text/html	date:Fri,%2011%20Jul%202025%2015:18:32%20GMT	https://daxx.lohatheme.com/?project=alexandria-residences%26feed=rss2	C:/My%20Web%20Sites/Miya/daxx.lohatheme.com/index1a45.html	(from https://daxx.lohatheme.com/?feed=rss2&p=281)
20:50:21	34781/34781	---M-Z	404	error ('Not%20Found')	text/html	date:Fri,%2011%20Jul%202025%2015:18:32%20GMT	https://daxx.lohatheme.com/?project=tower-business-center%26feed=rss2	C:/My%20Web%20Sites/Miya/daxx.lohatheme.com/indexcb11.html	(from https://daxx.lohatheme.com/?feed=rss2&p=312)
20:50:22	37946/37946	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Jul%202025%2015:18:32%20GMT	https://daxx.lohatheme.com/?tag=rooms&paged=2	C:/My%20Web%20Sites/Miya/daxx.lohatheme.com/index37e2.html	(from https://daxx.lohatheme.com/?tag=rooms)
20:50:23	34778/34778	---M-Z	404	error ('Not%20Found')	text/html	date:Fri,%2011%20Jul%202025%2015:18:33%20GMT	https://daxx.lohatheme.com/?project=kvartal-residences%26feed=rss2	C:/My%20Web%20Sites/Miya/daxx.lohatheme.com/index34e4.html	(from https://daxx.lohatheme.com/?feed=rss2&p=306)
20:50:23	34783/34783	---M-Z	404	error ('Not%20Found')	text/html	date:Fri,%2011%20Jul%202025%2015:18:33%20GMT	https://daxx.lohatheme.com/?project=premium-park-residences%26feed=rss2	C:/My%20Web%20Sites/Miya/daxx.lohatheme.com/indexd388.html	(from https://daxx.lohatheme.com/?feed=rss2&p=301)
20:50:24	34786/34786	---M-Z	404	error ('Not%20Found')	text/html	date:Fri,%2011%20Jul%202025%2015:18:35%20GMT	https://daxx.lohatheme.com/?project=grand-loft-business-center%26feed=rss2	C:/My%20Web%20Sites/Miya/daxx.lohatheme.com/index94e8.html	(from https://daxx.lohatheme.com/?feed=rss2&p=296)
20:50:25	234307/234307	---MCZ	200	added ('OK')	application/rss+xml	etag:%222c9023334bf7ff232363c9d7d75cb6a2%22	https://daxx.lohatheme.com/?feed=rss2&tag=rooms	C:/My%20Web%20Sites/Miya/daxx.lohatheme.com/index3657.html	(from https://daxx.lohatheme.com/?tag=rooms)
20:50:25	34759/34759	---M-Z	404	error ('Not%20Found')	text/html	date:Fri,%2011%20Jul%202025%2015:18:35%20GMT	https://daxx.lohatheme.com/?author=1&paged=3	C:/My%20Web%20Sites/Miya/daxx.lohatheme.com/indexfe2c.html	(from https://daxx.lohatheme.com/?author=1&paged=2)
20:50:25	34780/34780	---M-Z	404	error ('Not%20Found')	text/html	date:Fri,%2011%20Jul%202025%2015:18:35%20GMT	https://daxx.lohatheme.com/?project=parkroyal-residences%26feed=rss2	C:/My%20Web%20Sites/Miya/daxx.lohatheme.com/indexbf0d.html	(from https://daxx.lohatheme.com/?feed=rss2&p=276)
20:50:26	34765/34765	---M-Z	404	error ('Not%20Found')	text/html	date:Fri,%2011%20Jul%202025%2015:18:37%20GMT	https://daxx.lohatheme.com/?tag=conditions&paged=3	C:/My%20Web%20Sites/Miya/daxx.lohatheme.com/indexef03.html	(from https://daxx.lohatheme.com/?tag=conditions&paged=2)
20:50:26	34763/34763	---M-Z	404	error ('Not%20Found')	text/html	date:Fri,%2011%20Jul%202025%2015:18:38%20GMT	https://daxx.lohatheme.com/?tag=interior&paged=3	C:/My%20Web%20Sites/Miya/daxx.lohatheme.com/indexe72f.html	(from https://daxx.lohatheme.com/?tag=interior&paged=2)
20:50:26	34760/34760	---M-Z	404	error ('Not%20Found')	text/html	date:Fri,%2011%20Jul%202025%2015:18:38%20GMT	https://daxx.lohatheme.com/?tag=rooms&paged=3	C:/My%20Web%20Sites/Miya/daxx.lohatheme.com/index01f8.html	(from https://daxx.lohatheme.com/?tag=rooms&paged=2)
